tinh,huyen,xa,diaban,hoso,matv,educlevel
1,19,619,68,14,2,Lower secondary
1,19,619,68,14,3,University
1,19,619,68,14,4,Lower secondary
1,19,619,68,14,5,Primary
1,19,619,68,14,6,
1,19,619,68,15,1,Primary
1,19,619,68,15,2,Lower secondary
1,19,619,68,15,3,No qualification
1,19,619,68,15,4,
1,19,619,68,19,1,Higher secondary
1,19,619,68,19,2,Higher secondary
1,19,619,68,19,3,No qualification
1,19,619,68,19,4,No qualification
1,19,628,19,13,1,Lower secondary
1,19,628,19,13,2,Lower secondary
1,19,628,19,13,3,Higher secondary
1,19,628,19,13,4,Higher secondary
1,19,628,19,14,1,Higher secondary
1,19,628,19,14,2,Higher secondary
1,19,628,19,14,3,No qualification
1,19,628,19,14,4,
1,19,628,19,14,5,No qualification
1,19,628,19,14,6,No qualification
1,19,628,19,15,1,University
1,19,628,19,15,2,University
1,19,628,19,15,3,No qualification
1,19,628,19,15,4,
1,19,628,19,15,5,Lower secondary
1,19,628,19,15,6,College
1,20,640,30,13,1,Higher secondary
1,20,640,30,13,2,Higher secondary
1,20,640,30,13,3,Higher secondary
1,20,640,30,13,4,Primary
1,20,640,30,19,1,University
1,20,640,30,19,2,Higher secondary
1,20,640,30,20,1,Lower secondary
1,20,640,30,20,2,University
1,20,640,30,20,3,University
1,20,640,30,20,4,No qualification
1,20,646,2,13,1,Higher secondary
1,20,646,2,13,2,Lower secondary
1,20,646,2,13,3,Primary
1,20,646,2,13,4,No qualification
1,20,646,2,14,1,University
1,20,646,2,14,2,University
1,20,646,2,14,3,Higher secondary
1,20,646,2,15,1,Lower secondary
1,20,646,2,15,2,Higher secondary
1,20,646,2,15,3,
1,20,646,2,15,4,
1,20,658,4,13,1,Lower secondary
1,20,658,4,13,2,Primary
1,20,658,4,13,3,Primary
1,20,658,4,13,4,No qualification
1,20,658,4,14,1,Primary
1,20,658,4,14,2,Lower secondary
1,20,658,4,14,3,Primary
1,20,658,4,14,4,No qualification
1,20,658,4,15,1,Higher secondary
1,20,658,4,15,2,Higher secondary
1,20,658,4,15,3,No qualification
1,20,658,4,15,4,No qualification
1,20,667,13,13,1,Higher secondary
1,20,667,13,13,2,Lower secondary
1,20,667,13,13,3,Higher secondary
1,20,667,13,13,4,Lower secondary
1,20,667,13,13,5,Primary
1,20,667,13,13,6,No qualification
1,20,667,13,14,1,Higher secondary
1,20,667,13,14,2,Higher secondary
1,20,667,13,14,3,Higher secondary
1,20,667,13,14,4,Primary
1,20,667,13,15,1,Lower secondary
1,20,667,13,15,2,Primary
1,20,667,13,15,3,Lower secondary
1,20,667,13,15,4,Primary
1,20,679,16,13,1,Primary
1,20,679,16,13,2,Primary
1,20,679,16,13,3,Primary
1,20,679,16,13,4,No qualification
1,20,679,16,14,1,Primary
1,20,679,16,14,2,Higher secondary
1,20,679,16,14,3,University
1,20,679,16,15,1,Higher secondary
1,20,679,16,15,2,Lower secondary
1,20,679,16,15,3,No qualification
1,20,679,16,15,4,No qualification
1,250,8980,2,13,1,Higher secondary
1,250,8980,2,13,2,Lower secondary
1,250,8980,2,14,1,
1,250,8980,2,14,2,Primary
1,250,8980,2,14,3,Primary
1,250,8980,2,20,1,Lower secondary
1,250,8980,2,20,2,Lower secondary
1,250,8980,2,20,3,Higher secondary
1,250,8980,2,20,4,No qualification
1,250,8998,4,13,1,Higher secondary
1,250,8998,4,13,2,College
1,250,8998,4,13,3,Higher secondary
1,250,8998,4,13,4,
1,250,8998,4,15,1,Primary
1,250,8998,4,15,2,Primary
1,250,8998,4,15,3,No qualification
1,250,8998,4,15,4,No qualification
1,250,8998,4,15,5,No qualification
1,250,8998,4,20,1,Higher secondary
1,250,8998,4,20,2,Lower secondary
1,250,8998,4,20,3,Higher secondary
1,250,8998,4,20,4,Lower secondary
1,250,9013,3,13,1,No qualification
1,250,9013,3,13,2,Higher secondary
1,250,9013,3,14,1,Lower secondary
1,250,9013,3,14,2,Lower secondary
1,250,9013,3,14,3,Higher secondary
1,250,9013,3,14,4,Higher secondary
1,250,9013,3,14,5,No qualification
1,250,9013,3,14,6,Higher secondary
1,250,9013,3,14,7,Higher secondary
1,250,9013,3,14,8,No qualification
1,250,9013,3,15,1,Lower secondary
1,250,9013,3,15,2,No qualification
1,250,9013,3,15,3,Higher secondary
1,268,9538,12,13,1,Higher secondary
1,268,9538,12,13,2,Higher secondary
1,268,9538,12,13,3,Higher secondary
1,268,9538,12,13,4,Higher secondary
1,268,9538,12,13,5,Higher secondary
1,268,9538,12,14,1,Higher secondary
1,268,9538,12,14,2,Lower secondary
1,268,9538,12,14,3,Higher secondary
1,268,9538,12,14,4,Higher secondary
1,268,9538,12,19,1,Higher secondary
1,268,9538,12,19,2,Higher secondary
1,268,9538,12,19,3,Higher secondary
1,268,9538,12,19,4,No qualification
1,268,9538,12,19,5,No qualification
1,268,9547,6,13,1,Higher secondary
1,268,9547,6,13,2,Lower secondary
1,268,9547,6,13,3,University
1,268,9547,6,13,4,Higher secondary
1,268,9547,6,15,1,Higher secondary
1,268,9547,6,15,2,Higher secondary
1,268,9547,6,15,3,University
1,268,9547,6,15,4,
1,268,9547,6,15,5,University
1,268,9547,6,19,1,Higher secondary
1,268,9547,6,19,2,Lower secondary
1,268,9547,6,19,3,Higher secondary
1,268,9547,6,19,4,Higher secondary
1,268,9556,17,13,1,No qualification
1,268,9556,17,14,1,Primary
1,268,9556,17,14,2,
1,268,9556,17,14,3,Higher secondary
1,268,9556,17,14,4,Higher secondary
1,268,9556,17,14,5,
1,268,9556,17,14,6,
1,268,9556,17,15,1,Higher secondary
1,268,9556,17,15,2,Lower secondary
1,268,9556,17,15,3,Higher secondary
1,268,9556,17,15,4,Lower secondary
1,268,9562,26,13,1,College
1,268,9562,26,13,2,College
1,268,9562,26,13,3,Primary
1,268,9562,26,13,4,No qualification
1,268,9562,26,13,5,No qualification
1,268,9562,26,15,1,Lower secondary
1,268,9562,26,15,2,Primary
1,268,9562,26,15,3,Primary
1,268,9562,26,15,4,Primary
1,268,9562,26,15,5,
1,268,9562,26,15,6,
1,268,9562,26,19,1,Higher secondary
1,268,9562,26,19,2,Higher secondary
1,268,9562,26,19,3,Primary
1,268,9562,26,19,4,No qualification
1,268,9562,26,19,5,Lower secondary
1,268,9562,26,19,6,Primary
1,268,9886,19,13,1,Lower secondary
1,268,9886,19,13,2,Lower secondary
1,268,9886,19,13,3,Higher secondary
1,268,9886,19,13,4,Primary
1,268,9886,19,13,5,No qualification
1,268,9886,19,14,1,No qualification
1,268,9886,19,14,2,No qualification
1,268,9886,19,14,3,Primary
1,268,9886,19,14,4,Primary
1,268,9886,19,14,5,No qualification
1,268,9886,19,14,6,
1,268,9886,19,14,7,
1,268,9886,19,20,1,Lower secondary
1,268,9886,19,20,2,Higher secondary
1,268,9886,19,20,3,Higher secondary
1,269,9586,16,13,1,Lower secondary
1,269,9586,16,13,2,Lower secondary
1,269,9586,16,13,3,Higher secondary
1,269,9586,16,13,4,Higher secondary
1,269,9586,16,14,1,Higher secondary
1,269,9586,16,14,2,University
1,269,9586,16,14,3,
1,269,9586,16,15,1,Primary
1,269,9586,16,15,2,University
1,269,9586,16,15,3,Higher secondary
1,269,9586,16,15,4,Primary
1,269,9604,8,13,1,Higher secondary
1,269,9604,8,13,2,Higher secondary
1,269,9604,8,13,3,University
1,269,9604,8,13,4,University
1,269,9604,8,14,1,Primary
1,269,9604,8,14,2,Lower secondary
1,269,9604,8,15,1,Lower secondary
1,269,9604,8,15,2,Lower secondary
1,269,9604,8,15,3,Higher secondary
1,269,9604,8,15,4,Lower secondary
1,269,9604,8,15,5,No qualification
1,271,9631,1,13,1,Lower secondary
1,271,9631,1,13,2,Lower secondary
1,271,9631,1,13,3,Lower secondary
1,271,9631,1,13,4,Lower secondary
1,271,9631,1,14,1,Lower secondary
1,271,9631,1,14,2,Lower secondary
1,271,9631,1,14,3,Lower secondary
1,271,9631,1,14,4,Lower secondary
1,271,9631,1,14,5,No qualification
1,271,9631,1,15,1,Lower secondary
1,271,9631,1,15,2,Lower secondary
1,271,9631,1,15,3,Lower secondary
1,271,9631,1,15,4,Higher secondary
1,271,9631,1,15,5,
1,271,9646,2,13,1,Higher secondary
1,271,9646,2,13,2,No qualification
1,271,9646,2,13,3,
1,271,9646,2,13,4,
1,271,9646,2,14,1,Lower secondary
1,271,9646,2,14,2,Lower secondary
1,271,9646,2,14,3,Higher secondary
1,271,9646,2,15,1,Lower secondary
1,271,9646,2,15,2,Higher secondary
1,271,9646,2,15,3,Higher secondary
1,271,9646,2,15,4,No qualification
1,271,9658,6,13,1,Higher secondary
1,271,9658,6,13,2,Lower secondary
1,271,9658,6,13,3,Higher secondary
1,271,9658,6,13,4,Lower secondary
1,271,9658,6,14,1,No qualification
1,271,9658,6,14,2,Primary
1,271,9658,6,15,1,Lower secondary
1,271,9658,6,15,2,Lower secondary
1,271,9658,6,15,3,Primary
1,271,9658,6,15,4,
1,271,9673,12,14,1,Lower secondary
1,271,9673,12,14,2,Lower secondary
1,271,9673,12,14,3,Primary
1,271,9673,12,14,4,Primary
1,271,9673,12,15,1,Lower secondary
1,271,9673,12,15,2,Higher secondary
1,271,9673,12,20,1,Higher secondary
1,271,9673,12,20,2,Lower secondary
1,271,9673,12,20,3,No qualification
1,271,9691,3,13,1,Lower secondary
1,271,9691,3,13,2,Lower secondary
1,271,9691,3,13,3,Primary
1,271,9691,3,13,4,
1,271,9691,3,13,5,No qualification
1,271,9691,3,14,1,Lower secondary
1,271,9691,3,14,2,Primary
1,271,9691,3,14,3,No qualification
1,271,9691,3,15,1,Lower secondary
1,271,9706,7,13,1,Primary
1,271,9706,7,13,2,Lower secondary
1,271,9706,7,13,3,Lower secondary
1,271,9706,7,13,4,Lower secondary
1,271,9706,7,14,1,
1,271,9706,7,14,2,Primary
1,271,9706,7,14,3,No qualification
1,271,9706,7,14,4,Lower secondary
1,271,9706,7,14,5,Lower secondary
1,271,9706,7,14,6,Lower secondary
1,271,9706,7,14,7,Lower secondary
1,271,9706,7,14,8,
1,271,9706,7,15,1,Lower secondary
1,271,9706,7,15,2,Primary
1,272,9733,6,13,1,Lower secondary
1,272,9733,6,13,2,Lower secondary
1,272,9733,6,13,3,No qualification
1,272,9733,6,13,4,
1,272,9733,6,14,1,Primary
1,272,9733,6,14,2,Primary
1,272,9733,6,14,3,Lower secondary
1,272,9733,6,19,1,Primary
1,272,9733,6,19,2,Higher secondary
1,272,9748,9,13,1,Primary
1,272,9748,9,13,2,Higher secondary
1,272,9748,9,13,3,Lower secondary
1,272,9748,9,13,4,
1,272,9748,9,14,1,Primary
1,272,9748,9,14,2,Primary
1,272,9748,9,14,3,Lower secondary
1,272,9748,9,14,4,Lower secondary
1,272,9748,9,14,5,Lower secondary
1,272,9748,9,15,1,Lower secondary
1,272,9748,9,15,2,Lower secondary
1,272,9748,9,15,3,No qualification
1,272,9748,9,15,4,No qualification
1,272,9769,6,13,1,Lower secondary
1,272,9769,6,13,2,Lower secondary
1,272,9769,6,13,3,Lower secondary
1,272,9769,6,13,4,Primary
1,272,9769,6,14,1,Primary
1,272,9769,6,14,2,Primary
1,272,9769,6,14,3,Lower secondary
1,272,9769,6,15,1,
1,272,9769,6,15,2,
1,272,9769,6,15,3,Lower secondary
1,272,9769,6,15,4,Lower secondary
1,272,9769,6,15,5,Primary
1,272,9769,6,15,6,
1,273,9790,9,13,1,Higher secondary
1,273,9790,9,13,2,Lower secondary
1,273,9790,9,13,3,Higher secondary
1,273,9790,9,13,4,Lower secondary
1,273,9790,9,14,1,Primary
1,273,9790,9,14,2,Primary
1,273,9790,9,14,3,No qualification
1,273,9790,9,14,4,
1,273,9790,9,15,1,University
1,273,9790,9,15,2,University
1,273,9790,9,15,3,No qualification
1,273,9805,9,13,1,No qualification
1,273,9805,9,13,2,Lower secondary
1,273,9805,9,13,3,Higher secondary
1,273,9805,9,13,4,University
1,273,9805,9,13,5,No qualification
1,273,9805,9,13,6,No qualification
1,273,9805,9,14,1,Lower secondary
1,273,9805,9,14,2,Lower secondary
1,273,9805,9,14,3,Higher secondary
1,273,9805,9,14,4,Higher secondary
1,273,9805,9,14,5,Higher secondary
1,273,9805,9,15,1,Higher secondary
1,273,9805,9,15,2,Higher secondary
1,273,9805,9,15,3,
1,273,9814,12,13,1,Lower secondary
1,273,9814,12,13,2,Primary
1,273,9814,12,13,3,Lower secondary
1,273,9814,12,13,4,Primary
1,273,9814,12,15,1,Lower secondary
1,273,9814,12,15,2,Primary
1,273,9814,12,15,3,Lower secondary
1,273,9814,12,19,1,No qualification
1,273,9814,12,19,2,Primary
1,273,9814,12,19,3,Primary
1,273,9814,12,19,4,No qualification
1,273,9826,3,13,1,Lower secondary
1,273,9826,3,13,2,Lower secondary
1,273,9826,3,13,3,Higher secondary
1,273,9826,3,13,4,Higher secondary
1,273,9826,3,14,1,Higher secondary
1,273,9826,3,14,2,Lower secondary
1,273,9826,3,14,3,Higher secondary
1,273,9826,3,14,4,Higher secondary
1,273,9826,3,14,5,
1,273,9826,3,15,1,College
1,273,9826,3,15,2,Higher secondary
1,273,9826,3,15,3,No qualification
1,273,9826,3,15,4,No qualification
1,274,9847,9,13,1,Higher secondary
1,274,9847,9,13,2,Primary
1,274,9847,9,13,3,Higher secondary
1,274,9847,9,13,4,Lower secondary
1,274,9847,9,13,5,No qualification
1,274,9847,9,14,1,Primary
1,274,9847,9,14,2,No qualification
1,274,9847,9,15,1,Lower secondary
1,274,9847,9,15,2,Lower secondary
1,274,9847,9,15,3,Higher secondary
1,274,9847,9,15,4,Lower secondary
1,274,9862,17,13,1,Higher secondary
1,274,9862,17,13,2,Lower secondary
1,274,9862,17,13,3,Higher secondary
1,274,9862,17,13,4,Primary
1,274,9862,17,13,5,Higher secondary
1,274,9862,17,14,1,Lower secondary
1,274,9862,17,14,2,Lower secondary
1,274,9862,17,14,3,College
1,274,9862,17,14,4,College
1,274,9862,17,14,5,Higher secondary
1,274,9862,17,14,6,Higher secondary
1,274,9862,17,14,7,
1,274,9862,17,15,1,Higher secondary
1,274,9862,17,15,2,Lower secondary
1,274,9862,17,15,3,University
1,274,9877,34,14,1,University
1,274,9877,34,14,2,University
1,274,9877,34,15,1,University
1,274,9877,34,15,2,Higher secondary
1,274,9877,34,15,3,University
1,274,9877,34,15,4,Primary
1,274,9877,34,20,1,University
1,274,9877,34,20,2,University
1,274,9877,34,20,3,Lower secondary
1,274,9877,34,20,4,No qualification
1,275,4939,6,13,1,Higher secondary
1,275,4939,6,13,2,Higher secondary
1,275,4939,6,15,1,Lower secondary
1,275,4939,6,15,2,Lower secondary
1,275,4939,6,15,3,Lower secondary
1,275,4939,6,15,4,Lower secondary
1,275,4939,6,15,5,
1,275,4939,6,15,6,Primary
1,275,4939,6,19,1,Lower secondary
1,275,4939,6,19,2,Lower secondary
1,275,4939,6,19,3,Higher secondary
1,275,4939,6,19,4,Lower secondary
1,275,4939,6,19,5,Primary
1,275,4939,6,19,6,No qualification
1,275,9895,16,14,1,Primary
1,275,9895,16,14,2,Primary
1,275,9895,16,14,3,Higher secondary
1,275,9895,16,14,4,Higher secondary
1,275,9895,16,14,5,Lower secondary
1,275,9895,16,19,1,Higher secondary
1,275,9895,16,19,2,Primary
1,275,9895,16,19,3,Higher secondary
1,275,9895,16,19,4,Lower secondary
1,275,9895,16,19,5,No qualification
1,275,9895,16,19,6,
1,275,9895,16,20,1,Primary
1,275,9910,3,13,1,Lower secondary
1,275,9910,3,13,2,Primary
1,275,9910,3,13,3,Higher secondary
1,275,9910,3,13,4,Lower secondary
1,275,9910,3,14,1,No qualification
1,275,9910,3,14,2,No qualification
1,275,9910,3,14,3,College
1,275,9910,3,14,4,
1,275,9910,3,14,5,Higher secondary
1,275,9910,3,20,1,No qualification
1,275,9910,3,20,2,No qualification
1,275,9910,3,20,3,Higher secondary
1,275,9910,3,20,4,Higher secondary
1,275,9910,3,20,5,
1,275,9910,3,20,6,
1,275,9925,10,13,1,Lower secondary
1,275,9925,10,13,2,Higher secondary
1,275,9925,10,13,3,Lower secondary
1,275,9925,10,14,1,Lower secondary
1,275,9925,10,14,2,Lower secondary
1,275,9925,10,15,1,Primary
1,275,9925,10,15,2,Primary
1,275,9925,10,15,3,Primary
1,275,9925,10,15,4,No qualification
1,275,9946,3,13,1,Lower secondary
1,275,9946,3,13,2,Lower secondary
1,275,9946,3,13,3,Primary
1,275,9946,3,13,4,Primary
1,275,9946,3,13,5,Primary
1,275,9946,3,14,1,Primary
1,275,9946,3,14,2,Lower secondary
1,275,9946,3,14,3,Lower secondary
1,275,9946,3,14,4,Higher secondary
1,275,9946,3,14,5,Higher secondary
1,275,9946,3,15,1,Primary
1,275,9946,3,15,2,No qualification
1,275,9946,3,15,3,Lower secondary
1,275,9946,3,15,4,Primary
1,275,9946,3,15,5,No qualification
1,275,9946,3,15,6,
1,276,4936,2,13,1,Lower secondary
1,276,4936,2,13,2,Lower secondary
1,276,4936,2,13,3,
1,276,4936,2,14,1,College
1,276,4936,2,14,2,College
1,276,4936,2,14,3,
1,276,4936,2,15,1,Higher secondary
1,276,4936,2,15,2,
1,276,9970,13,13,1,Lower secondary
1,276,9970,13,13,2,Primary
1,276,9970,13,13,3,Lower secondary
1,276,9970,13,13,4,Lower secondary
1,276,9970,13,14,1,Lower secondary
1,276,9970,13,14,2,Higher secondary
1,276,9970,13,14,3,Lower secondary
1,276,9970,13,20,1,Higher secondary
1,276,9970,13,20,2,Lower secondary
1,276,9970,13,20,3,Primary
1,276,9970,13,20,4,No qualification
1,276,9985,13,14,1,Primary
1,276,9985,13,14,2,Lower secondary
1,276,9985,13,14,3,No qualification
1,276,9985,13,14,4,No qualification
1,276,9985,13,14,5,
1,276,9985,13,15,1,Primary
1,276,9985,13,15,2,Lower secondary
1,276,9985,13,19,1,No qualification
1,276,9985,13,19,2,Primary
1,276,9985,13,19,3,Higher secondary
1,276,9985,13,19,4,No qualification
1,276,9985,13,19,5,No qualification
1,276,10006,4,13,1,Higher secondary
1,276,10006,4,13,2,Lower secondary
1,276,10006,4,13,3,No qualification
1,276,10006,4,13,4,No qualification
1,276,10006,4,13,5,Lower secondary
1,276,10006,4,14,1,Lower secondary
1,276,10006,4,14,2,Primary
1,276,10006,4,15,1,University
1,276,10006,4,15,2,Higher secondary
1,276,10006,4,15,3,
1,276,10006,4,15,4,Primary
1,276,10006,4,15,5,Higher secondary
1,277,10018,16,14,1,Higher secondary
1,277,10018,16,14,2,Higher secondary
1,277,10018,16,14,3,No qualification
1,277,10018,16,14,4,No qualification
1,277,10018,16,15,1,Higher secondary
1,277,10018,16,15,2,Higher secondary
1,277,10018,16,15,3,Higher secondary
1,277,10018,16,15,4,Higher secondary
1,277,10018,16,15,5,Lower secondary
1,277,10018,16,19,1,University
1,277,10018,16,19,2,Higher secondary
1,277,10018,16,19,3,Higher secondary
1,277,10018,16,19,4,Primary
1,277,10027,2,14,1,Lower secondary
1,277,10027,2,14,2,Lower secondary
1,277,10027,2,14,3,Primary
1,277,10027,2,14,4,Higher secondary
1,277,10027,2,14,5,Primary
1,277,10027,2,15,1,Lower secondary
1,277,10027,2,15,2,Primary
1,277,10027,2,15,3,
1,277,10027,2,15,4,
1,277,10027,2,19,1,Lower secondary
1,277,10027,2,19,2,Lower secondary
1,277,10027,2,19,3,Higher secondary
1,277,10045,6,14,1,Lower secondary
1,277,10045,6,14,2,Lower secondary
1,277,10045,6,15,1,No qualification
1,277,10045,6,15,2,No qualification
1,277,10045,6,15,3,Lower secondary
1,277,10045,6,15,4,Lower secondary
1,277,10045,6,15,5,
1,277,10045,6,15,6,
1,277,10045,6,19,1,Primary
1,277,10045,6,19,2,Primary
1,277,10045,6,19,3,Primary
1,277,10045,6,19,4,
1,277,10045,6,19,5,
1,277,10063,3,13,1,Primary
1,277,10063,3,13,2,Primary
1,277,10063,3,13,3,Lower secondary
1,277,10063,3,13,4,Lower secondary
1,277,10063,3,19,1,Primary
1,277,10063,3,19,2,Primary
1,277,10063,3,19,3,Lower secondary
1,277,10063,3,19,4,Primary
1,277,10063,3,19,5,
1,277,10063,3,19,6,
1,277,10063,3,20,1,Lower secondary
1,277,10063,3,20,2,Lower secondary
1,277,10063,3,20,3,Higher secondary
1,277,10063,3,20,4,Lower secondary
1,277,10063,3,20,5,Primary
1,277,10075,14,13,1,Lower secondary
1,277,10075,14,13,2,Lower secondary
1,277,10075,14,13,3,Higher secondary
1,277,10075,14,13,4,University
1,277,10075,14,13,5,University
1,277,10075,14,13,6,
1,277,10075,14,14,1,Higher secondary
1,277,10075,14,14,2,Higher secondary
1,277,10075,14,14,3,Lower secondary
1,277,10075,14,14,4,Primary
1,277,10075,14,20,1,Primary
1,277,10075,14,20,2,Primary
1,277,10075,14,20,3,
1,277,10075,14,20,4,Lower secondary
1,277,10090,7,13,1,
1,277,10090,7,13,2,No qualification
1,277,10090,7,13,3,Primary
1,277,10090,7,13,4,
1,277,10090,7,14,1,University
1,277,10090,7,14,2,College
1,277,10090,7,14,3,Higher secondary
1,277,10090,7,14,4,No qualification
1,277,10090,7,15,1,Higher secondary
1,277,10090,7,15,2,Lower secondary
1,277,10090,7,15,3,Higher secondary
1,277,10090,7,15,4,Primary
1,277,10090,7,15,5,No qualification
1,277,10090,7,15,6,Primary
1,278,10126,4,14,1,Primary
1,278,10126,4,14,2,Lower secondary
1,278,10126,4,14,3,Lower secondary
1,278,10126,4,14,4,No qualification
1,278,10126,4,14,5,Higher secondary
1,278,10126,4,14,6,
1,278,10126,4,15,1,Lower secondary
1,278,10126,4,15,2,Lower secondary
1,278,10126,4,15,3,Higher secondary
1,278,10126,4,19,1,Primary
1,278,10126,4,19,2,Lower secondary
1,278,10126,4,19,3,Lower secondary
1,278,10138,4,13,1,Lower secondary
1,278,10138,4,13,2,Lower secondary
1,278,10138,4,13,3,Higher secondary
1,278,10138,4,13,4,No qualification
1,278,10138,4,14,1,Lower secondary
1,278,10138,4,14,2,Higher secondary
1,278,10138,4,14,3,No qualification
1,278,10138,4,14,4,No qualification
1,278,10138,4,14,5,Primary
1,278,10138,4,19,1,
1,278,10138,4,19,2,Higher secondary
1,278,10138,4,19,3,Primary
1,278,10153,9,13,1,Lower secondary
